Time,Search Query
2023/09/15 19:33:51 UTC,Cosys Global | Grupo KELSOFT
2023/10/04 18:43:57 UTC,cv
2023/09/11 19:57:30 UTC,busqueda laboral
2023/10/10 20:15:56 UTC,tester qa
2023/09/08 18:51:21 UTC,busqueda activa
2023/10/10 20:50:49 UTC,Analista de aseguramiento de la calidad de software
2023/10/10 20:32:56 UTC,qa tester argentina
2023/10/04 18:45:01 UTC,cv
2023/09/04 19:50:02 UTC,cosys global | grupo kelsoft
2023/10/11 20:29:44 UTC,qa tester
2023/10/02 19:55:17 UTC,it recruiter
2023/10/05 19:08:32 UTC,adriana gurrion silva
2023/09/08 18:45:46 UTC,maria del carmen
2023/09/13 19:22:40 UTC,cosys global | grupo kelsoft
2023/09/14 20:03:21 UTC,vacante
2023/10/03 19:37:53 UTC,rrhh
2023/10/10 20:32:17 UTC,Probador de aseguramiento de la calidad
2023/10/11 20:48:45 UTC,seo
2023/10/12 20:40:31 UTC,recursos humanos
2023/10/02 19:21:27 UTC,cv
2023/09/07 20:01:03 UTC,busqueda trabajo
2023/10/09 19:57:26 UTC,EMPLEA RECURSOS HUMANOS
2023/10/11 20:54:39 UTC,analista qa
2023/10/10 20:29:56 UTC,Emprego
2023/10/09 19:54:54 UTC,recruiter
2023/10/02 19:13:02 UTC,cv
2023/10/31 18:14:59 UTC,ITPS
2023/10/19 21:02:49 UTC,analista qa
2023/11/01 19:13:37 UTC,Analista de aseguramiento de la calidad
2023/11/21 21:01:49 UTC,cognizant technology solutions
2023/11/15 20:41:20 UTC,Consultor
2023/11/15 20:41:20 UTC,tester / qa argentina
2023/11/24 19:54:55 UTC,istorming consultoría it
2023/11/27 20:59:59 UTC,webexport
2023/11/24 20:51:08 UTC,iStorming 
2023/11/02 20:26:30 UTC,Cognizant Technology Solutions
2023/11/15 20:48:34 UTC,comparto cv
2023/10/26 18:38:24 UTC,Cosys Global | Grupo KELSOFT
2023/10/23 19:08:18 UTC,technical recruiter
2023/11/01 20:42:23 UTC,alions
2023/11/29 20:46:03 UTC,qa tester
2023/10/31 15:50:47 UTC,opentowork
2023/11/15 20:41:00 UTC,Cognizant Technology Solutions
2023/11/16 20:29:19 UTC,qa
2023/11/16 19:27:25 UTC,qa tester
2023/10/24 20:25:04 UTC,tester qa
2023/11/21 19:02:32 UTC,qa tester
2023/11/16 20:04:30 UTC,Software Mind
2023/10/26 20:02:04 UTC,CECO
2023/11/08 20:33:28 UTC,Cognizant Technology Solutions
2023/11/22 19:07:01 UTC,qa tester
2023/11/21 19:02:32 UTC,qa
2023/10/24 20:24:02 UTC,Analista de aseguramiento de la calidad de software
2023/11/08 20:43:47 UTC,Cosys Global | Grupo KELSOFT
2023/10/25 20:22:24 UTC,analista qa
2023/10/26 19:02:43 UTC,analista qa
2023/10/26 18:45:10 UTC,cosys global | grupo kelsoft
2023/11/06 20:14:33 UTC,cider sa
2023/11/15 20:43:16 UTC,cider sa
2023/11/23 20:50:09 UTC,qa apprenticeships
2023/11/23 20:07:58 UTC,werben hr
2023/11/02 20:54:44 UTC,Director de servicios
2023/11/08 20:12:45 UTC,Jobzem
2023/11/28 18:21:38 UTC,qa
2023/10/19 21:01:57 UTC,recursos humanos
2023/11/14 20:57:24 UTC,Cognizant Technology Solutions
2023/10/23 18:49:56 UTC,comparto cv
2023/11/08 20:12:50 UTC,Enterprise Content Management Consultant
2023/11/29 20:53:25 UTC,webexport
2023/11/28 19:23:10 UTC,recursos humanos
2023/11/08 20:39:58 UTC,comparto cv
2023/11/01 19:33:54 UTC,cda informática
2023/11/16 20:00:58 UTC,qa tester
2023/11/09 19:07:11 UTC,comparto cv
2023/11/16 19:26:28 UTC,qa tester
2023/11/23 19:45:24 UTC,qa
2023/11/24 20:45:49 UTC,WebExport
2023/11/30 20:23:09 UTC,qa
2023/11/16 20:29:06 UTC,qa
2023/11/16 19:27:23 UTC,tester / qa argentina
2023/11/21 19:03:34 UTC,qa tester
2023/11/28 18:21:37 UTC,webexport
2023/11/22 19:13:39 UTC,qa
2023/11/30 22:21:07 UTC,webexport
2023/11/22 19:02:39 UTC,fiserv
2023/11/29 20:11:17 UTC,qa
2023/11/27 20:56:10 UTC,Juan Manuel Paleo
2023/11/21 19:03:34 UTC,qa tester
2023/11/28 17:25:16 UTC,Sebastian Granitto
2023/11/29 20:52:16 UTC,qa
2023/11/28 17:28:06 UTC,maria eugenia alos
2023/11/23 20:12:17 UTC,istorming consultoría it
2023/10/19 20:01:04 UTC,analista qa
2023/11/21 19:21:32 UTC,qa tester
2023/11/22 19:04:07 UTC,istorming consultoría it
2023/10/25 20:25:19 UTC,Aliantec
2023/11/22 19:25:57 UTC,qa apprenticeships
2023/10/30 20:39:53 UTC,Aliantec
2023/11/21 19:03:34 UTC,qa tester
2023/11/02 20:24:34 UTC,webexport
2023/10/26 19:02:43 UTC,WebExport
2023/11/22 19:13:38 UTC,cognizant technology solutions
2023/11/21 19:26:35 UTC,Istorming Consultoría IT 
2023/11/24 20:55:53 UTC,gastón gimenez
2023/11/09 20:25:19 UTC,bumeran selecta
2023/11/02 20:25:13 UTC,Solutix
2023/11/08 20:45:21 UTC,comparto cv
2023/11/15 20:43:30 UTC,Lenox
2023/10/20 20:00:21 UTC,Confidencial
2023/11/16 20:22:54 UTC,Nexion Solutions
2023/11/02 20:43:53 UTC,cider sa
2023/11/09 20:16:22 UTC,intellihelp
2023/11/27 20:59:59 UTC,istorming consultoría it
2023/11/28 18:21:36 UTC,qa
2023/11/24 19:52:49 UTC,Summa Solutions
2023/11/27 19:38:51 UTC,qa tester
2023/11/24 19:55:18 UTC,fabricio micolini
2023/11/23 19:33:05 UTC,istorming consultoría it
2023/11/28 17:35:07 UTC,intellihelp
2023/11/24 19:55:44 UTC,qa
2023/11/15 20:43:32 UTC,Enterprise Content Management Consultant
2023/10/20 19:14:22 UTC,tester / qa
2023/10/20 20:43:50 UTC,technical recruiter
2023/11/21 19:03:34 UTC,qa tester
2023/10/31 18:29:31 UTC,alions
2023/10/31 18:21:56 UTC,byb consultores
2023/11/29 20:46:04 UTC,Jefe de aseguramiento de la calidad
2023/11/22 20:54:07 UTC,Istorming Consultoría IT
2023/11/09 19:30:55 UTC,tester / qa
2023/11/21 21:04:41 UTC,cognizant technology solutions
2023/11/02 20:41:34 UTC,nubi
2023/11/28 18:44:18 UTC,qa tester
2023/11/28 17:28:42 UTC,diego iglesias
2023/11/30 20:17:44 UTC,qa analyst
2023/10/25 20:28:16 UTC,ceo
2023/10/23 20:38:12 UTC,programadores argentina comunidad
2023/10/31 17:57:22 UTC,mobile computing
2023/11/08 20:19:51 UTC,qa tester
2023/11/22 19:17:08 UTC,Cognizant Technology Solutions
2023/11/29 20:52:16 UTC,webexport
2023/11/14 20:57:09 UTC,qa tester
2023/11/15 20:45:48 UTC,tester / qa argentina
2023/10/30 19:51:17 UTC,recursos humanos
2023/11/28 19:16:40 UTC,qa apprenticeships
2023/11/30 20:47:09 UTC,Ingeniero de software
2023/11/08 20:19:14 UTC,Lenox
2023/11/28 18:21:37 UTC,fabricio micolini
2023/11/29 20:54:29 UTC,Web\:Mood Hr
2023/11/02 20:41:33 UTC,nubi
2023/11/28 20:35:42 UTC,qa tester
2023/11/24 19:55:18 UTC,qa tester
2023/11/27 20:56:58 UTC,qa apprenticeships
2023/11/02 20:24:35 UTC,webexport
2023/11/21 21:01:49 UTC,istorming consultoría it
2023/11/01 20:38:45 UTC,Jobzem
2023/10/30 21:01:25 UTC,morena caparrós
2023/11/08 20:53:16 UTC,qa tester
2023/11/08 20:08:21 UTC,Cider SA
2023/11/06 20:10:59 UTC,Cosys Global | Grupo KELSOFT
2023/11/30 21:03:51 UTC,qa analyst
2023/11/01 20:03:21 UTC,sondarh consultoria
2023/11/22 19:48:28 UTC,aurora moreni
2023/11/16 19:26:47 UTC,qa
2023/10/25 20:39:37 UTC,asj servicios
2023/11/27 20:15:22 UTC,qa tester
2023/11/15 20:45:48 UTC,qa tester
2023/11/23 20:57:19 UTC,comparto cv
2023/11/23 20:50:09 UTC,qa
2023/11/16 20:02:33 UTC,Werben Capital Humano
2023/11/08 20:53:17 UTC,cognizant technology solutions
2023/11/24 19:38:18 UTC,qa tester
2023/11/22 20:44:27 UTC,fabricio micolini
2023/10/24 20:32:20 UTC,eldar
2023/11/22 19:16:44 UTC,qa apprenticeships
2023/11/27 19:12:03 UTC,qa
2023/11/02 20:43:50 UTC,qa tester
2023/11/28 19:16:40 UTC,fabricio micolini
2023/11/09 19:18:37 UTC,cider sa
2023/11/01 19:38:50 UTC,proyect
2023/11/30 20:41:11 UTC,qa
2023/11/16 20:22:52 UTC,nexion solutions - we are already there
2023/11/23 20:28:03 UTC,qa
2023/11/30 22:21:07 UTC,qa tester
2023/11/09 20:25:19 UTC,bumeran selecta
2023/11/08 20:32:41 UTC,Fabricarg 
2023/11/23 20:12:15 UTC,Istorming Consultoría IT
2023/11/28 19:16:40 UTC,istorming consultoría it
2023/10/31 15:37:42 UTC,Ingeniero de software
2023/11/29 20:55:16 UTC,hexacta
2023/10/19 20:34:06 UTC,analista qa
2023/10/26 19:02:43 UTC,Confidencial
2023/10/26 19:07:27 UTC,Sales Manager Latam
2023/11/08 20:32:39 UTC,Fabricarg 
2023/11/24 19:41:33 UTC,fabricio micolini
2023/11/27 20:55:25 UTC,Juan Manuel Paleo
2023/11/24 20:20:39 UTC,qa
2023/11/02 20:36:54 UTC,tango software
2023/11/24 19:55:18 UTC,qa apprenticeships
2023/10/30 19:54:29 UTC,Aliantec
2023/10/30 19:54:29 UTC,analista qa
2023/11/22 21:07:44 UTC,fabricio micolini
2023/10/24 19:51:52 UTC,technical recruiter
2023/10/30 19:54:55 UTC,WebExport
2023/10/19 20:46:16 UTC,Cosys Global | Grupo KELSOFT
2023/10/25 20:52:28 UTC,cosys global | grupo kelsoft
2023/11/28 18:44:16 UTC,qa tester
2023/11/01 20:40:21 UTC,ceo
2023/11/08 20:19:40 UTC,qa tester
2023/11/24 19:55:44 UTC,qa
2023/10/23 19:58:26 UTC,analista qa
2023/10/31 15:30:19 UTC,Consultor de SD
2023/11/23 20:12:17 UTC,istorming consultoría it
2023/11/21 19:26:39 UTC,Istorming Consultoría IT 
2023/11/01 20:04:10 UTC,Valle Fértil S.A.
2023/11/01 19:30:29 UTC,Axoft
2023/11/16 20:02:34 UTC,Werben Capital Humano
2023/11/30 20:20:03 UTC,qa analyst
2023/11/15 20:49:44 UTC,qa tester
2023/11/22 19:04:07 UTC,qa
2023/11/21 21:04:41 UTC,istorming consultoría it
2023/11/21 19:32:29 UTC,webexport
2023/11/08 20:53:22 UTC,qa tester
2023/11/22 19:11:49 UTC,qa
2023/10/25 20:38:25 UTC,gerente
2023/11/22 21:07:44 UTC,qa tester
2023/11/08 20:53:16 UTC,tester / qa argentina
2023/11/16 20:33:21 UTC,qa tester
2023/11/06 20:19:19 UTC,comparto cv
2023/11/16 20:31:44 UTC,Consultor de SD
2023/11/22 19:01:58 UTC,Estrategia Laboral SA
2023/11/29 20:50:33 UTC,Big Time Studios
2023/11/24 19:55:45 UTC,qa tester
2023/10/30 20:31:23 UTC,acciona it
2023/11/01 19:35:29 UTC,consalida
2023/11/16 20:31:32 UTC,qa
2023/11/30 20:38:34 UTC,qa
2023/11/02 20:07:46 UTC,huenei it services
2023/11/24 19:54:55 UTC,fabricio micolini
2023/11/16 20:29:06 UTC,qa tester
2023/11/21 19:02:32 UTC,qa tester
2023/10/20 19:14:21 UTC,analista qa
2023/11/16 19:59:39 UTC,qa tester
2023/11/28 18:00:01 UTC,comparto cv
2023/11/29 20:46:02 UTC,webexport
2023/10/26 18:52:23 UTC,Ingeniero de software
2023/11/15 20:41:20 UTC,qa tester
2023/11/24 19:23:02 UTC,Istorming Consultoría IT
2023/11/22 20:45:13 UTC,gabriela soledad fernandez
2023/11/28 17:56:29 UTC,comparto cv
2023/11/03 20:57:37 UTC,morena caparrós
2023/10/30 19:38:48 UTC,recursos humanos
2023/11/28 20:51:01 UTC,webexport
2023/11/28 18:39:37 UTC,istorming consultoría it
2023/11/23 19:33:06 UTC,qa
2023/11/21 21:04:41 UTC,qa
2023/11/21 19:21:32 UTC,qa tester
2023/11/01 20:01:23 UTC,Hidalgo y Asociados
2023/11/29 19:57:13 UTC,qa tester
2023/11/16 20:29:06 UTC,qa tester
2023/11/01 19:16:05 UTC,KPMG Argentina
2023/11/30 21:03:52 UTC,qa
2023/10/25 20:22:25 UTC,WebExport
2023/11/30 20:23:09 UTC,qa tester
2023/10/30 19:55:17 UTC,qa tester
2023/10/24 20:25:00 UTC,KPMG Argentina
2023/11/15 20:49:44 UTC,tester / qa argentina
2023/10/19 20:59:46 UTC,Cosys Global | Grupo KELSOFT
2023/11/24 19:55:46 UTC,Senior Quality Assurance Tester
2023/11/15 20:43:30 UTC,qa tester
2023/10/31 18:21:56 UTC,ITPS
2023/10/26 20:16:44 UTC,ceo
2023/10/25 20:22:26 UTC,Aliantec
2023/11/08 20:19:49 UTC,qa tester
2023/10/19 20:34:08 UTC,analista qa
2023/11/21 19:18:40 UTC,qa
2023/11/13 20:53:31 UTC,khushali savani
2023/11/02 20:07:46 UTC,huenei it services
2023/11/22 21:07:44 UTC,istorming consultoría it
2023/11/29 20:52:16 UTC,webexport
2023/11/06 20:14:33 UTC,Jobzem
2023/11/03 20:57:35 UTC,morena caparrós
2023/11/21 19:21:32 UTC,qa
2023/11/22 19:11:49 UTC,qa tester
2023/10/30 19:31:33 UTC,Leander
2023/10/31 15:30:16 UTC,alions
2023/10/25 20:36:19 UTC,ceo
2023/11/08 20:41:14 UTC,comparto cv
2023/11/13 20:55:20 UTC,cider sa
2023/10/30 20:39:53 UTC,alions
2023/11/09 19:13:47 UTC,qa tester
2023/11/21 19:14:29 UTC,QA Mananual
2023/11/08 20:44:03 UTC,tester / qa argentina
2023/10/31 17:46:02 UTC,comparto cv
2023/11/08 20:08:21 UTC,Jobzem
2023/10/26 19:07:56 UTC,Summa Solutions
2023/11/23 19:45:24 UTC,qa
2023/10/24 19:51:33 UTC,Cosys Global | Grupo KELSOFT
2023/10/30 20:39:53 UTC,SOLUTIX S.A.
2023/11/30 22:21:07 UTC,qa tester
2023/11/24 20:49:45 UTC,Walter Cosentino
2023/11/22 19:17:08 UTC,qa
2023/11/29 19:56:54 UTC,Fabricio Micolini
2023/10/31 15:48:38 UTC,opentowork
2023/10/20 19:14:22 UTC,technical recruiter
2023/11/21 19:32:31 UTC,webexport
2023/11/23 19:45:24 UTC,qa tester
2023/10/31 17:56:02 UTC,qa tester
2023/10/10 20:40:57 UTC,manager
2023/09/04 19:15:04 UTC,.net desarrolladores
2023/08/31 19:56:23 UTC,programador
2023/09/08 18:45:44 UTC,maria del carmen jiménez. estética y láser.
2023/09/28 20:37:12 UTC,bolsa mexicana de valores
2023/09/22 20:29:42 UTC,compass group
2023/09/05 20:27:26 UTC,the home depot
2023/09/27 20:59:14 UTC,cv
2023/10/11 20:54:39 UTC,tester / qa
2023/09/14 19:49:36 UTC,empleo laboral
2023/10/12 20:51:57 UTC,analista qa
2023/10/10 20:40:27 UTC,director
2023/10/10 20:32:58 UTC,qa tester argentina
2023/10/09 20:21:15 UTC,Recursos Humanos – Innovación y Creatividad para la Gestión del Talento
2023/09/14 20:02:32 UTC,trabajo remoto / home office / tele trabajo / trabajofeliz / nómade digital
2023/10/11 20:54:39 UTC,recursos humanos
2023/10/10 20:18:08 UTC,raona
2023/10/11 20:48:54 UTC,director
2023/09/13 19:22:25 UTC,Cosys Global | Grupo KELSOFT
2023/10/11 20:22:03 UTC,tester / qa
2023/10/09 20:15:16 UTC,Club de Recursos Humanos
2023/10/10 20:40:47 UTC,rr hh
2023/10/11 20:54:39 UTC,tester qa
2023/09/04 19:50:00 UTC,cosys global | grupo kelsoft
2023/10/09 20:01:20 UTC,Profesionales de Recursos Humanos en Chile
2023/10/12 20:39:46 UTC,analista qa
2023/10/11 20:43:50 UTC,recursos humanos
2023/10/09 20:30:41 UTC,Relaciones Laborales y Administracion de Recursos Humanos
2023/10/11 20:36:56 UTC,Cosys Global | Grupo KELSOFT
2023/10/11 20:43:11 UTC,Analista QA
2023/10/11 19:47:12 UTC,Cosys Global | Grupo KELSOFT
2023/10/11 20:22:00 UTC,recursos humanos
2023/09/05 20:34:06 UTC,clara benitez
2023/09/21 20:28:46 UTC,Cosys Global | Grupo KELSOFT
2023/09/12 19:53:39 UTC,Cosys Global | Grupo KELSOFT
2023/10/10 20:38:02 UTC,tester / qa 
2023/10/02 20:22:22 UTC,recursos humanos
2023/10/02 20:35:22 UTC,RRHH
2023/10/09 20:00:44 UTC,Recursos Humanos 4.0 en España
2023/10/04 18:41:52 UTC,cv
2023/09/11 19:57:28 UTC,busqueda laboral
2023/10/05 19:08:33 UTC,analis sa/nv belgium
2023/10/02 20:02:31 UTC,technical recruiter
2023/09/13 19:20:51 UTC,openinapp
2023/09/27 20:51:37 UTC,cosys global | grupo kelsoft
2023/10/10 20:33:14 UTC,Tester / QA Argentina
2023/08/31 20:13:20 UTC,empleoit
2023/10/10 20:29:35 UTC,Analista de aseguramiento de la calidad de software
2023/10/09 19:38:31 UTC,technical recruiter
2023/10/09 19:38:11 UTC,cosys global | grupo kelsoft
2023/10/11 19:47:11 UTC,Cosys Global | Grupo KELSOFT
2023/09/07 19:39:10 UTC,xos trucks
2023/09/11 20:02:29 UTC,busqueda laboral
2023/09/14 20:03:18 UTC,vacante
2023/09/13 19:20:51 UTC,operations
2023/10/11 20:52:12 UTC,tester qa
2023/10/02 19:19:08 UTC,cv
2023/10/04 18:38:14 UTC,Cosys Global | Grupo KELSOFT
2023/09/29 20:45:50 UTC,Administrador de aplicaciones
2023/09/08 18:45:44 UTC,maria celina de irureta aguilar
2023/10/02 19:19:49 UTC,cv
2023/10/03 19:19:28 UTC,Cosys Global | Grupo KELSOFT
2023/10/10 20:15:24 UTC,tester qa
2023/10/10 19:58:08 UTC,technical recruiter
2023/10/05 20:15:01 UTC,human resources
2023/10/12 20:39:30 UTC,analista qa
2023/10/09 20:24:57 UTC,recursos humanos
2023/09/05 20:39:18 UTC,busqueda empleo
2023/09/07 19:39:14 UTC,cosys global | grupo kelsoft
2023/10/12 20:39:26 UTC,analista qa
2023/09/05 19:19:22 UTC,Arquitecto de TI
2023/09/22 20:29:42 UTC,compartamos financiera
2023/08/30 18:58:31 UTC,empleoit
2023/10/02 19:39:34 UTC,recruiter
2023/10/02 20:14:39 UTC,RRHH
2023/09/28 20:15:02 UTC,comparto mi cv
2023/10/11 20:40:03 UTC,analista qa
2023/10/10 20:17:28 UTC,tester qa
2023/09/07 19:39:10 UTC,xerox
2023/09/18 19:39:52 UTC,#opentowork
2023/10/11 20:29:32 UTC,tester qa
2023/10/09 20:01:07 UTC,Recursos Humanos
2023/10/11 20:40:02 UTC,analista qa
2023/09/14 19:52:32 UTC,Cosys Global | Grupo KELSOFT
2023/09/04 19:15:07 UTC,grupo kelsoft | netkel consulting
2023/10/09 20:36:20 UTC,recursos humanos
2023/10/02 19:20:30 UTC,cv
2023/10/09 20:19:31 UTC,Trabajos en Chile de chiletrabajos
2023/10/30 20:57:55 UTC,analista qa
2023/11/28 20:51:01 UTC,istorming consultoría it
2023/11/24 20:45:49 UTC,WebExport
2023/11/15 20:49:44 UTC,qa tester
2023/11/02 20:37:33 UTC,atos
2023/11/09 20:16:22 UTC,intellihelp
2023/10/31 15:29:54 UTC,cosys global | grupo kelsoft
2023/11/16 19:27:04 UTC,qa
2023/11/28 18:21:38 UTC,Ingeniero de software
2023/11/02 20:36:26 UTC,XOFT ARGENTINA 
2023/10/19 20:01:07 UTC,analista qa
2023/10/24 20:49:45 UTC,cda informática
2023/11/28 17:35:08 UTC,intellihelp
2023/11/24 20:50:51 UTC,iStorming Consultoria SL
2023/10/19 20:04:19 UTC,director
2023/10/30 20:50:39 UTC,qa tester
2023/10/24 20:32:17 UTC,eldar
2023/11/16 19:31:05 UTC,qa
2023/11/24 19:55:18 UTC,qa
2023/11/30 20:23:09 UTC,qa tester
2023/11/01 20:42:22 UTC,Cider SA
2023/11/24 19:23:02 UTC,Fabricio Micolini
2023/10/30 19:28:46 UTC,CONTENIDOS INTERACTIVOS S.A
2023/11/27 20:59:59 UTC,fabricio micolini
2023/11/01 19:35:28 UTC,consalida
2023/11/21 19:28:08 UTC,qa
2023/11/28 18:39:37 UTC,qa
2023/10/30 19:48:41 UTC,tecsol group s.a.
2023/11/13 20:55:20 UTC,qa tester
2023/11/24 19:53:23 UTC,Selin
2023/11/09 19:13:01 UTC,Director de servicios
2023/11/15 20:43:16 UTC,qa tester
2023/11/21 19:21:32 UTC,qa tester
2023/11/08 20:19:14 UTC,Secretaría de Innovación y Transformación Digital
2023/11/28 17:34:31 UTC,ingematica
2023/11/23 20:26:08 UTC,qa
2023/10/31 18:14:59 UTC,SOLUTIX S.A.
2023/11/22 19:04:07 UTC,cognizant technology solutions
2023/10/30 19:28:37 UTC,CONTENIDOS INTERACTIVOS S.A
2023/11/16 19:27:12 UTC,qa tester
2023/11/30 22:21:07 UTC,qa
2023/11/14 20:57:09 UTC,cognizant technology solutions
2023/10/31 17:56:00 UTC,byb consultores
2023/11/30 22:21:07 UTC,fabricio micolini
2023/11/02 20:43:50 UTC,cider sa
2023/10/19 21:12:04 UTC,Cosys Global | Grupo KELSOFT
2023/11/09 20:15:39 UTC,Consultora Frávega & Asociados
2023/11/22 20:53:11 UTC,webexport
2023/11/21 19:02:32 UTC,qa
2023/11/16 19:27:12 UTC,qa
2023/11/02 20:25:16 UTC,Solutix
2023/11/27 19:08:10 UTC,qa
2023/10/30 19:55:09 UTC,ByB Consultores
2023/11/29 19:56:54 UTC,qa tester
2023/10/24 20:22:54 UTC,CONTENIDOS INTERACTIVOS S.A
2023/11/28 18:44:17 UTC,qa tester
2023/11/21 21:01:49 UTC,qa
2023/11/23 20:28:03 UTC,qa apprenticeships
2023/11/28 20:30:28 UTC,webexport
2023/10/30 19:28:12 UTC,werben hr
2023/11/09 19:18:37 UTC,tester / qa argentina
2023/10/19 20:34:06 UTC,analista qa
2023/11/06 20:12:13 UTC,Director de servicios
2023/10/26 20:02:08 UTC,CEO
2023/11/21 19:14:28 UTC,qa
2023/11/15 20:42:13 UTC,cider sa
2023/10/18 21:27:44 UTC,comparto cv
2023/11/13 20:54:46 UTC,lenox
2023/10/30 21:03:42 UTC,comparto cv
2023/11/22 19:21:58 UTC,istorming consultoría it
2023/11/27 20:04:57 UTC,qa tester
2023/10/31 17:47:39 UTC,comparto cv
2023/10/30 19:54:56 UTC,ITPS
2023/10/31 18:19:31 UTC,Aliantec
2023/11/01 19:14:53 UTC,KPMG Argentina
2023/10/30 21:10:50 UTC,open the works
2023/10/25 20:37:15 UTC,ceo
2023/11/24 20:20:39 UTC,qa tester
2023/11/24 19:24:08 UTC,Fabricio Micolini
2023/11/09 19:13:46 UTC,Cognizant Technology Solutions
2023/11/01 19:26:34 UTC,ceo
2023/10/31 18:19:37 UTC,Aliantec
2023/10/19 20:37:38 UTC,director
2023/11/24 19:38:16 UTC,qa tester
2023/11/08 20:33:30 UTC,Cognizant Technology Solutions
2023/11/08 20:19:13 UTC,qa tester
2023/11/27 20:54:55 UTC,walter cosentino
2023/10/31 18:18:02 UTC,Axiom
2023/11/02 20:35:55 UTC,Symphony Solutions
2023/11/01 20:01:37 UTC,Jobzem 
2023/11/01 20:38:45 UTC,analista qa
2023/11/23 20:12:17 UTC,qa apprenticeships
2023/11/30 20:36:32 UTC,qa tester
2023/11/28 18:39:37 UTC,qa
2023/10/30 19:24:36 UTC,mobile computing
2023/11/23 19:53:49 UTC,qa
2023/11/28 20:39:41 UTC,qa
2023/11/02 20:43:50 UTC,cider sa
2023/11/27 19:12:03 UTC,istorming consultoría it
2023/10/25 20:58:30 UTC,Administrador de aplicaciones
2023/10/30 20:50:20 UTC,cosys global | grupo kelsoft
2023/11/24 19:23:54 UTC,Cosys Global | Grupo KELSOFT
2023/10/25 20:52:24 UTC,cda informática
2023/10/24 20:49:10 UTC,C&S informática s.a.
2023/11/22 19:49:21 UTC,morena caparrós
2023/11/16 20:33:21 UTC,cognizant technology solutions
2023/11/01 19:33:53 UTC,cda informática
2023/10/25 20:25:19 UTC,Confidencial
2023/10/25 20:31:37 UTC,gerente
2023/11/02 20:09:18 UTC,invgate
2023/11/21 19:28:08 UTC,qa tester
2023/11/08 20:24:26 UTC,qa tester
2023/11/09 20:26:18 UTC,Aliantec
2023/11/13 20:58:09 UTC,lenox
2023/11/06 20:11:40 UTC,Cider SA
2023/11/06 20:14:33 UTC,analista qa
2023/10/31 18:18:00 UTC,axiom
2023/11/30 20:41:11 UTC,Fabricio Micolini
2023/11/21 20:59:19 UTC,qa
2023/10/25 20:53:55 UTC,WebExport
2023/10/30 19:32:48 UTC,banco hipotecario
2023/10/31 17:55:59 UTC,qa tester
2023/11/24 20:52:37 UTC,Telecom Argentina
2023/10/26 20:35:29 UTC,Aliantec
2023/11/27 21:00:18 UTC,Istorming Consultoría IT
2023/10/30 21:12:38 UTC,opentowork
2023/10/23 19:04:47 UTC,comparto cv
2023/10/30 19:54:29 UTC,Confidencial
2023/11/24 19:55:44 UTC,qa apprenticeships
2023/10/31 15:29:52 UTC,comparto cv
2023/11/22 21:01:23 UTC,qa
2023/10/19 20:34:06 UTC,technical recruiter
2023/11/30 20:23:09 UTC,fabricio micolini
2023/10/26 19:07:26 UTC,Sales Manager Latam
2023/11/08 20:53:22 UTC,lenox
2023/11/15 20:52:37 UTC,comparto cv
2023/11/22 21:07:44 UTC,qa apprenticeships
2023/11/29 20:53:25 UTC,qa apprenticeships
2023/11/21 21:01:49 UTC,qa tester
2023/10/26 20:29:47 UTC,ceo
2023/10/23 18:43:08 UTC,comparto cv
2023/11/09 19:13:46 UTC,tester / qa argentina
2023/11/28 19:16:40 UTC,qa apprenticeships
2023/11/28 18:21:37 UTC,qa
2023/11/14 20:57:09 UTC,tester / qa argentina
2023/10/30 20:57:55 UTC,ITPS
2023/10/30 20:50:39 UTC,alions
2023/11/28 17:56:37 UTC,comparto cv
2023/11/21 21:01:56 UTC,qa
2023/11/28 18:44:17 UTC,Istorming Consultoría IT
2023/11/22 21:01:23 UTC,qa
2023/11/08 20:53:16 UTC,lenox
2023/11/30 20:46:59 UTC,Fabricio Micolini
2023/11/08 20:08:21 UTC,cider sa
2023/11/01 20:38:36 UTC,Cider SA
2023/11/16 20:31:31 UTC,qa tester
2023/10/31 15:37:24 UTC,SOLUTIX S.A.
2023/10/30 20:39:53 UTC,qa tester
2023/11/06 20:19:17 UTC,comparto cv
2023/11/14 20:57:10 UTC,Consultor de SD
2023/11/29 20:51:20 UTC,Web\:
2023/11/23 20:26:08 UTC,qa apprenticeships
2023/11/30 20:46:59 UTC,qa
2023/11/01 20:02:22 UTC,Baireshr
2023/10/30 19:25:48 UTC,intellihelp
2023/11/01 20:45:56 UTC,alions
2023/10/30 21:10:05 UTC,open the works
2023/11/22 19:48:26 UTC,morena caparrós
2023/10/26 18:51:30 UTC,Confidencial
2023/10/19 21:17:36 UTC,desalination
2023/11/15 20:48:31 UTC,comparto cv
2023/11/08 20:53:22 UTC,qa tester
2023/11/08 20:53:17 UTC,lenox
2023/11/24 20:50:46 UTC,istorming consultoria sl
2023/11/14 20:57:10 UTC,qa tester
2023/11/15 20:45:48 UTC,cognizant technology solutions
2023/10/30 19:48:42 UTC,tecsol group s.a.
2023/11/30 20:20:20 UTC,software mind
2023/11/29 20:53:25 UTC,webexport
2023/11/24 20:45:58 UTC,WebExport
2023/11/23 20:26:08 UTC,qa
2023/11/23 19:53:49 UTC,qa apprenticeships
2023/10/20 19:14:18 UTC,analista qa
2023/11/06 20:38:33 UTC,Lenox
